Datum von;Datum bis;Gesamt (Netzlast) [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen
01.01.2017;02.01.2017;134.763,50;125.042,00;11.980,25
02.01.2017;03.01.2017;177.571,50;173.261,75;10.644,25
03.01.2017;04.01.2017;184.175,50;177.457,00;9.414,50
04.01.2017;05.01.2017;191.351,25;178.518,00;8.651,50
05.01.2017;06.01.2017;186.611,25;179.227,75;9.816,00
06.01.2017;07.01.2017;159.993,50;154.797,25;8.552,00
07.01.2017;08.01.2017;165.913,75;160.934,25;10.060,50
08.01.2017;09.01.2017;155.904,25;153.944,25;9.825,75
09.01.2017;10.01.2017;205.811,75;204.644,75;13.272,50
10.01.2017;11.01.2017;212.699,00;209.749,50;10.871,50
11.01.2017;12.01.2017;212.094,00;201.781,75;12.495,25
12.01.2017;13.01.2017;210.770,25;196.736,75;11.484,50
13.01.2017;14.01.2017;207.121,25;188.947,75;14.359,25
14.01.2017;15.01.2017;169.744,50;154.450,00;14.391,50
15.01.2017;16.01.2017;156.874,25;149.310,25;12.407,50
16.01.2017;17.01.2017;214.552,25;210.330,00;9.432,25
17.01.2017;18.01.2017;221.218,00;209.837,00;13.044,75
18.01.2017;19.01.2017;220.975,75;203.465,75;13.157,75
19.01.2017;20.01.2017;220.305,50;203.675,25;15.575,50
20.01.2017;21.01.2017;217.845,50;201.954,25;15.233,25
21.01.2017;22.01.2017;182.940,00;171.831,75;9.794,00
22.01.2017;23.01.2017;167.501,75;159.620,75;8.011,25
23.01.2017;24.01.2017;224.618,25;218.026,25;9.248,00
24.01.2017;25.01.2017;229.332,75;227.097,50;14.246,75
25.01.2017;26.01.2017;229.010,75;223.529,25;13.753,75
26.01.2017;27.01.2017;220.557,75;209.250,00;16.137,25
27.01.2017;28.01.2017;213.321,25;197.696,00;13.159,75
28.01.2017;29.01.2017;174.722,75;163.340,50;13.055,00
29.01.2017;30.01.2017;156.096,50;144.925,50;13.986,25
30.01.2017;31.01.2017;211.128,75;197.308,50;9.850,25
31.01.2017;01.02.2017;210.911,50;205.245,50;11.346,75
01.02.2017;02.02.2017;207.392,75;202.279,00;15.067,25
02.02.2017;03.02.2017;202.916,50;191.334,75;11.722,00
03.02.2017;04.02.2017;200.545,25;189.946,25;11.982,75
04.02.2017;05.02.2017;164.364,75;148.402,50;14.498,25
05.02.2017;06.02.2017;146.668,50;136.211,50;16.310,50
06.02.2017;07.02.2017;201.152,00;193.950,00;11.333,25
07.02.2017;08.02.2017;207.399,50;200.080,50;11.626,25
08.02.2017;09.02.2017;207.642,00;198.779,00;13.759,75
09.02.2017;10.02.2017;213.079,00;202.131,75;9.936,25
10.02.2017;11.02.2017;206.822,50;201.030,25;11.962,25
11.02.2017;12.02.2017;165.936,75;150.802,25;13.943,25
12.02.2017;13.02.2017;147.556,75;133.202,25;17.930,25
13.02.2017;14.02.2017;206.121,25;186.769,25;13.817,25
14.02.2017;15.02.2017;206.243,00;186.868,00;12.030,50
15.02.2017;16.02.2017;204.620,25;188.363,00;13.330,50
16.02.2017;17.02.2017;197.541,25;181.226,00;14.343,00
17.02.2017;18.02.2017;198.351,75;187.492,50;11.667,00
18.02.2017;19.02.2017;158.929,75;150.253,75;11.939,25
19.02.2017;20.02.2017;142.386,50;126.955,75;16.906,25
20.02.2017;21.02.2017;198.830,75;180.151,00;11.487,50
21.02.2017;22.02.2017;202.139,00;183.713,25;12.175,25
22.02.2017;23.02.2017;200.802,75;174.799,25;13.488,75
23.02.2017;24.02.2017;191.399,50;156.452,75;16.255,00
24.02.2017;25.02.2017;192.143,25;172.795,25;14.418,75
25.02.2017;26.02.2017;155.302,25;136.241,50;11.517,50
26.02.2017;27.02.2017;134.284,75;115.772,75;18.776,25
27.02.2017;28.02.2017;178.291,50;152.083,50;15.683,75
28.02.2017;01.03.2017;192.465,50;171.623,25;12.130,00
01.03.2017;02.03.2017;196.402,25;170.857,00;15.367,50
02.03.2017;03.03.2017;189.017,75;152.098,50;15.814,00
03.03.2017;04.03.2017;191.984,50;172.313,25;9.022,75
04.03.2017;05.03.2017;154.127,50;132.500,25;9.519,50
05.03.2017;06.03.2017;136.420,00;111.342,50;16.521,50
06.03.2017;07.03.2017;195.351,25;176.146,75;10.578,00
07.03.2017;08.03.2017;200.322,50;185.358,50;12.350,25
08.03.2017;09.03.2017;198.442,50;180.604,00;14.858,00
09.03.2017;10.03.2017;195.165,00;178.929,00;11.536,75
10.03.2017;11.03.2017;183.835,75;159.313,50;14.824,00
11.03.2017;12.03.2017;147.573,50;123.281,00;13.310,25
12.03.2017;13.03.2017;128.551,00;96.579,25;17.456,50
13.03.2017;14.03.2017;185.165,50;161.107,50;9.454,00
14.03.2017;15.03.2017;187.222,00;165.994,75;15.044,75
15.03.2017;16.03.2017;188.373,50;171.380,75;13.417,25
16.03.2017;17.03.2017;186.960,00;163.161,25;12.092,50
17.03.2017;18.03.2017;180.738,25;150.434,50;14.320,25
18.03.2017;19.03.2017;147.728,50;121.740,50;20.140,25
19.03.2017;20.03.2017;127.012,75;102.659,00;19.644,75
20.03.2017;21.03.2017;182.365,50;159.567,25;13.016,75
21.03.2017;22.03.2017;192.478,50;177.254,75;9.034,25
22.03.2017;23.03.2017;196.096,25;188.362,25;11.107,25
23.03.2017;24.03.2017;188.741,75;164.733,75;10.185,00
24.03.2017;25.03.2017;189.491,00;172.246,25;9.370,75
25.03.2017;26.03.2017;145.171,25;106.174,00;14.917,25
26.03.2017;27.03.2017;119.296,00;88.512,25;17.902,50
27.03.2017;28.03.2017;179.969,00;145.229,25;12.996,00
28.03.2017;29.03.2017;184.873,00;158.209,75;13.175,50
29.03.2017;30.03.2017;184.465,00;155.320,25;11.973,50
30.03.2017;31.03.2017;179.501,25;153.280,00;15.139,25
31.03.2017;01.04.2017;177.306,50;150.506,50;12.272,75
01.04.2017;02.04.2017;139.261,00;116.640,00;13.097,50
02.04.2017;03.04.2017;122.062,50;102.865,75;16.925,50
03.04.2017;04.04.2017;179.990,25;158.044,75;11.491,75
04.04.2017;05.04.2017;184.915,25;165.561,25;13.518,50
05.04.2017;06.04.2017;184.844,25;163.240,75;12.904,75
06.04.2017;07.04.2017;185.414,50;166.109,25;14.191,25
07.04.2017;08.04.2017;178.311,50;150.734,00;14.842,75
08.04.2017;09.04.2017;137.390,25;111.828,50;10.094,50
09.04.2017;10.04.2017;117.054,00;89.299,75;16.398,25
10.04.2017;11.04.2017;170.753,25;137.299,50;18.245,00
11.04.2017;12.04.2017;179.725,75;155.807,25;10.163,00
12.04.2017;13.04.2017;177.486,00;146.054,50;14.700,50
13.04.2017;14.04.2017;174.210,25;149.711,50;11.534,50
14.04.2017;15.04.2017;124.746,25;107.668,25;13.310,00
15.04.2017;16.04.2017;124.420,50;102.913,50;17.309,50
16.04.2017;17.04.2017;111.896,25;95.331,75;16.521,50
17.04.2017;18.04.2017;113.346,50;96.648,50;18.742,75
18.04.2017;19.04.2017;178.414,00;157.420,25;9.117,25
19.04.2017;20.04.2017;190.616,25;170.691,50;8.676,00
20.04.2017;21.04.2017;186.743,50;159.466,00;9.523,50
21.04.2017;22.04.2017;183.910,50;153.209,00;11.319,00
22.04.2017;23.04.2017;148.859,00;132.525,75;11.765,50
23.04.2017;24.04.2017;131.848,00;107.205,75;14.515,75
24.04.2017;25.04.2017;181.713,75;149.986,00;15.051,25
25.04.2017;26.04.2017;189.422,50;172.880,25;10.707,00
26.04.2017;27.04.2017;195.434,75;187.522,75;8.192,25
27.04.2017;28.04.2017;195.193,25;186.323,75;6.523,75
28.04.2017;29.04.2017;188.275,50;170.844,50;7.282,00
29.04.2017;30.04.2017;145.828,25;120.068,75;10.625,25
30.04.2017;01.05.2017;117.779,25;76.014,25;24.504,25
01.05.2017;02.05.2017;123.359,50;108.301,00;14.609,50
02.05.2017;03.05.2017;180.639,25;155.473,25;10.523,75
03.05.2017;04.05.2017;189.340,50;174.563,50;6.854,50
04.05.2017;05.05.2017;190.008,50;174.305,75;8.498,75
05.05.2017;06.05.2017;183.745,75;162.464,00;10.784,25
06.05.2017;07.05.2017;146.285,50;118.841,75;9.660,50
07.05.2017;08.05.2017;128.863,50;116.860,75;9.453,75
08.05.2017;09.05.2017;188.636,50;176.855,75;8.010,50
09.05.2017;10.05.2017;188.023,25;168.055,25;9.874,00
10.05.2017;11.05.2017;183.566,50;149.104,50;11.134,75
11.05.2017;12.05.2017;182.943,25;159.553,25;9.314,50
12.05.2017;13.05.2017;179.596,00;155.734,75;10.188,00
13.05.2017;14.05.2017;141.378,75;114.801,75;11.202,25
14.05.2017;15.05.2017;120.460,25;98.284,50;15.016,00
15.05.2017;16.05.2017;175.764,25;148.777,50;10.813,50
16.05.2017;17.05.2017;182.109,00;150.661,25;9.558,50
17.05.2017;18.05.2017;182.801,00;145.714,50;8.174,75
18.05.2017;19.05.2017;181.706,25;157.744,50;7.858,75
19.05.2017;20.05.2017;179.888,25;162.997,50;11.902,75
20.05.2017;21.05.2017;138.136,50;112.506,50;12.897,00
21.05.2017;22.05.2017;117.684,50;88.553,00;16.916,75
22.05.2017;23.05.2017;173.973,75;142.251,00;7.329,75
23.05.2017;24.05.2017;180.656,50;148.889,25;6.687,50
24.05.2017;25.05.2017;175.133,25;144.800,75;9.920,25
25.05.2017;26.05.2017;126.910,50;99.499,75;13.367,25
26.05.2017;27.05.2017;148.187,50;111.504,00;11.837,00
27.05.2017;28.05.2017;133.613,75;96.343,50;14.865,00
28.05.2017;29.05.2017;122.511,00;90.182,50;12.895,50
29.05.2017;30.05.2017;181.281,50;152.340,00;9.690,75
30.05.2017;31.05.2017;185.739,25;158.135,50;9.679,00
31.05.2017;01.06.2017;183.707,50;155.111,25;11.266,25
01.06.2017;02.06.2017;180.629,25;153.742,25;9.004,00
02.06.2017;03.06.2017;178.506,00;153.376,25;7.508,75
03.06.2017;04.06.2017;138.942,50;112.527,00;6.914,25
04.06.2017;05.06.2017;109.491,00;84.806,50;19.389,25
05.06.2017;06.06.2017;111.579,50;96.606,25;11.978,25
06.06.2017;07.06.2017;165.895,25;139.937,25;13.074,00
07.06.2017;08.06.2017;174.898,75;135.290,50;17.890,75
08.06.2017;09.06.2017;171.271,50;137.606,50;11.372,50
09.06.2017;10.06.2017;172.741,50;145.911,25;9.604,00
10.06.2017;11.06.2017;133.976,00;103.160,00;10.459,75
11.06.2017;12.06.2017;117.618,50;84.007,75;14.832,50
12.06.2017;13.06.2017;178.202,00;146.173,75;13.514,25
13.06.2017;14.06.2017;179.681,00;146.838,25;6.519,50
14.06.2017;15.06.2017;175.451,25;144.073,50;7.903,50
15.06.2017;16.06.2017;133.118,75;102.019,50;8.371,75
16.06.2017;17.06.2017;152.267,00;113.671,75;12.908,25
17.06.2017;18.06.2017;131.127,00;102.093,50;10.590,25
18.06.2017;19.06.2017;117.781,00;83.873,75;14.695,50
19.06.2017;20.06.2017;178.595,75;142.393,00;5.554,50
20.06.2017;21.06.2017;187.488,00;157.569,00;9.589,25
21.06.2017;22.06.2017;188.546,75;159.251,00;6.299,00
22.06.2017;23.06.2017;188.398,00;158.226,25;7.671,50
23.06.2017;24.06.2017;185.206,75;148.501,25;13.207,50
24.06.2017;25.06.2017;144.041,00;109.996,25;10.350,50
25.06.2017;26.06.2017;124.673,25;99.458,00;9.655,50
26.06.2017;27.06.2017;180.962,75;147.107,00;8.898,75
27.06.2017;28.06.2017;187.902,50;163.970,75;6.554,50
28.06.2017;29.06.2017;186.500,25;161.849,75;6.680,00
29.06.2017;30.06.2017;180.999,00;152.558,75;8.405,25
30.06.2017;01.07.2017;174.420,50;137.816,50;10.115,50
01.07.2017;02.07.2017;137.370,50;107.190,25;7.227,00
02.07.2017;03.07.2017;120.544,75;105.280,50;12.171,00
03.07.2017;04.07.2017;173.681,25;146.809,00;9.957,50
04.07.2017;05.07.2017;181.646,25;151.913,75;6.210,25
05.07.2017;06.07.2017;184.251,75;152.644,00;5.098,75
06.07.2017;07.07.2017;184.567,50;154.599,25;6.035,75
07.07.2017;08.07.2017;184.175,00;155.328,75;5.444,00
08.07.2017;09.07.2017;144.037,75;116.005,25;8.989,00
09.07.2017;10.07.2017;124.553,25;101.680,50;7.888,50
10.07.2017;11.07.2017;180.350,00;155.476,50;4.838,75
11.07.2017;12.07.2017;182.780,00;156.484,00;8.185,75
12.07.2017;13.07.2017;184.003,25;158.248,00;8.767,00
13.07.2017;14.07.2017;179.783,25;149.615,00;6.551,75
14.07.2017;15.07.2017;177.653,50;155.890,75;6.581,25
15.07.2017;16.07.2017;137.281,25;111.928,75;8.125,50
16.07.2017;17.07.2017;118.501,50;92.608,25;9.249,50
17.07.2017;18.07.2017;178.214,75;150.497,75;4.271,25
18.07.2017;19.07.2017;185.281,50;155.328,75;7.619,25
19.07.2017;20.07.2017;188.546,25;157.348,00;7.345,00
20.07.2017;21.07.2017;183.724,50;162.212,25;9.701,25
21.07.2017;22.07.2017;180.477,75;151.700,25;6.706,25
22.07.2017;23.07.2017;141.959,25;114.228,00;8.559,25
23.07.2017;24.07.2017;120.118,75;93.202,00;13.760,75
24.07.2017;25.07.2017;176.489,75;155.768,50;7.747,75
25.07.2017;26.07.2017;180.623,75;158.898,00;9.585,00
26.07.2017;27.07.2017;183.173,50;161.006,25;6.153,00
27.07.2017;28.07.2017;179.414,50;160.054,75;6.819,00
28.07.2017;29.07.2017;172.780,00;146.702,25;10.497,00
29.07.2017;30.07.2017;137.993,25;106.998,25;11.150,25
30.07.2017;31.07.2017;122.665,25;93.139,50;11.694,75
31.07.2017;01.08.2017;173.343,25;148.743,50;4.670,75
01.08.2017;02.08.2017;178.159,75;149.369,75;9.040,75
02.08.2017;03.08.2017;177.815,00;151.328,00;6.507,00
03.08.2017;04.08.2017;179.046,75;157.774,50;7.950,25
04.08.2017;05.08.2017;172.400,50;146.496,75;9.657,50
05.08.2017;06.08.2017;136.607,25;109.535,75;6.368,75
06.08.2017;07.08.2017;114.247,00;92.500,75;15.845,00
07.08.2017;08.08.2017;159.448,75;126.073,75;9.617,50
08.08.2017;09.08.2017;167.542,75;148.567,25;5.355,50
09.08.2017;10.08.2017;166.518,50;146.393,00;7.214,75
10.08.2017;11.08.2017;167.461,75;158.724,25;8.817,75
11.08.2017;12.08.2017;163.842,75;154.846,75;7.887,00
12.08.2017;13.08.2017;131.599,00;112.293,00;11.542,75
13.08.2017;14.08.2017;113.556,00;91.128,50;12.512,00
14.08.2017;15.08.2017;159.332,00;129.774,50;9.110,00
15.08.2017;16.08.2017;166.980,75;139.177,50;4.871,25
16.08.2017;17.08.2017;166.104,50;142.045,00;8.885,25
17.08.2017;18.08.2017;165.962,50;141.610,00;7.810,75
18.08.2017;19.08.2017;165.572,00;139.150,25;5.187,00
19.08.2017;20.08.2017;131.519,75;107.431,50;15.352,00
20.08.2017;21.08.2017;113.141,50;85.985,25;16.299,25
21.08.2017;22.08.2017;161.689,75;139.354,50;10.010,25
22.08.2017;23.08.2017;169.149,50;143.119,50;7.146,75
23.08.2017;24.08.2017;172.173,75;144.631,50;7.288,50
24.08.2017;25.08.2017;172.311,00;146.726,00;8.324,00
25.08.2017;26.08.2017;171.196,50;146.545,75;7.337,00
26.08.2017;27.08.2017;136.923,25;110.041,00;7.278,50
27.08.2017;28.08.2017;118.791,75;100.503,75;11.321,75
28.08.2017;29.08.2017;174.633,25;150.028,00;7.369,50
29.08.2017;30.08.2017;180.198,50;153.141,50;8.241,25
30.08.2017;31.08.2017;181.506,75;155.899,75;10.196,00
31.08.2017;01.09.2017;179.029,75;168.991,25;10.995,25
01.09.2017;02.09.2017;167.266,25;156.925,50;10.949,75
02.09.2017;03.09.2017;129.474,25;115.931,25;7.119,75
03.09.2017;04.09.2017;109.728,75;90.031,50;13.837,50
04.09.2017;05.09.2017;164.927,00;144.238,50;6.403,25
05.09.2017;06.09.2017;173.365,50;153.989,00;8.840,50
06.09.2017;07.09.2017;174.724,50;147.022,75;10.212,25
07.09.2017;08.09.2017;174.013,50;156.643,00;8.572,75
08.09.2017;09.09.2017;170.719,00;147.677,75;12.811,50
09.09.2017;10.09.2017;138.235,50;123.700,00;11.243,50
10.09.2017;11.09.2017;115.207,00;97.427,00;17.658,00
11.09.2017;12.09.2017;171.183,25;146.290,25;17.473,50
12.09.2017;13.09.2017;179.441,25;152.072,75;10.663,50
13.09.2017;14.09.2017;183.323,25;155.537,75;13.562,25
14.09.2017;15.09.2017;182.996,75;157.050,25;14.053,75
15.09.2017;16.09.2017;176.314,25;152.745,00;8.286,00
16.09.2017;17.09.2017;140.538,00;125.516,00;8.929,25
17.09.2017;18.09.2017;122.906,25;105.817,50;10.237,25
18.09.2017;19.09.2017;177.228,00;162.558,75;9.301,75
19.09.2017;20.09.2017;183.046,25;169.551,75;8.712,25
20.09.2017;21.09.2017;181.459,00;166.641,00;11.493,50
21.09.2017;22.09.2017;178.029,00;155.453,50;10.354,50
22.09.2017;23.09.2017;177.060,00;156.109,25;6.539,25
23.09.2017;24.09.2017;141.241,75;121.578,50;7.100,00
24.09.2017;25.09.2017;124.448,50;107.176,00;7.874,75
25.09.2017;26.09.2017;177.521,75;157.345,50;8.639,75
26.09.2017;27.09.2017;182.535,50;164.605,25;8.784,50
27.09.2017;28.09.2017;184.659,00;166.553,00;8.000,25
28.09.2017;29.09.2017;182.063,75;167.125,75;10.570,25
29.09.2017;30.09.2017;182.090,25;170.359,25;10.289,75
30.09.2017;01.10.2017;144.875,75;127.796,00;11.678,00
01.10.2017;02.10.2017;121.264,50;103.959,50;15.490,00
02.10.2017;03.10.2017;159.287,00;144.591,75;13.734,25
03.10.2017;04.10.2017;134.704,75;115.097,75;13.263,00
04.10.2017;05.10.2017;178.233,00;158.550,00;17.195,50
05.10.2017;06.10.2017;184.160,50;149.505,50;13.581,50
06.10.2017;07.10.2017;186.552,50;167.894,25;10.421,25
07.10.2017;08.10.2017;144.846,75;121.470,25;19.209,50
08.10.2017;09.10.2017;131.703,25;115.395,25;11.963,75
09.10.2017;10.10.2017;185.263,25;174.524,00;12.193,75
10.10.2017;11.10.2017;191.797,75;177.503,25;11.792,00
11.10.2017;12.10.2017;187.699,75;168.447,25;9.212,75
12.10.2017;13.10.2017;186.003,00;164.053,00;14.515,25
13.10.2017;14.10.2017;184.195,50;165.238,75;8.970,75
14.10.2017;15.10.2017;145.497,00;127.102,25;13.009,00
15.10.2017;16.10.2017;126.387,75;107.458,25;10.864,00
16.10.2017;17.10.2017;183.530,00;163.076,50;8.318,25
17.10.2017;18.10.2017;187.181,25;168.450,00;10.873,25
18.10.2017;19.10.2017;189.130,00;171.724,25;7.500,00
19.10.2017;20.10.2017;187.147,25;171.715,75;9.931,50
20.10.2017;21.10.2017;186.966,00;172.584,00;8.125,75
21.10.2017;22.10.2017;151.418,25;137.142,75;6.925,00
22.10.2017;23.10.2017;131.584,50;106.890,75;13.466,50
23.10.2017;24.10.2017;191.456,50;177.922,25;9.415,25
24.10.2017;25.10.2017;192.800,50;181.137,50;9.237,75
25.10.2017;26.10.2017;191.780,50;176.550,25;10.087,25
26.10.2017;27.10.2017;191.369,25;178.338,75;8.672,25
27.10.2017;28.10.2017;190.111,25;172.140,00;9.594,75
28.10.2017;29.10.2017;151.257,50;128.856,00;13.325,75
29.10.2017;30.10.2017;139.437,75;114.497,25;14.420,50
30.10.2017;31.10.2017;162.434,75;149.109,75;14.033,75
31.10.2017;01.11.2017;139.206,25;124.916,50;8.471,75
01.11.2017;02.11.2017;139.680,75;127.141,25;6.481,75
02.11.2017;03.11.2017;182.464,25;163.370,75;10.871,75
03.11.2017;04.11.2017;185.738,25;175.640,75;7.182,00
04.11.2017;05.11.2017;150.561,50;136.599,75;10.202,50
05.11.2017;06.11.2017;133.793,50;124.018,25;17.573,00
06.11.2017;07.11.2017;192.836,75;185.426,75;9.528,00
07.11.2017;08.11.2017;202.718,50;195.415,75;9.472,75
08.11.2017;09.11.2017;202.852,75;200.444,00;9.931,50
09.11.2017;10.11.2017;201.680,25;199.144,75;10.269,75
10.11.2017;11.11.2017;200.448,50;185.414,50;8.920,75
11.11.2017;12.11.2017;161.697,75;144.665,25;15.816,50
12.11.2017;13.11.2017;147.004,25;137.537,50;8.818,25
13.11.2017;14.11.2017;201.081,00;194.002,50;11.888,25
14.11.2017;15.11.2017;205.579,25;198.097,50;10.048,00
15.11.2017;16.11.2017;207.664,75;196.902,00;8.453,00
16.11.2017;17.11.2017;205.464,25;202.093,25;16.211,00
17.11.2017;18.11.2017;205.431,25;202.910,75;10.343,00
18.11.2017;19.11.2017;167.116,25;154.569,50;11.181,00
19.11.2017;20.11.2017;142.969,00;121.018,00;19.575,50
20.11.2017;21.11.2017;206.773,25;191.423,75;8.724,50
21.11.2017;22.11.2017;208.479,25;188.610,00;9.113,75
22.11.2017;23.11.2017;202.950,75;181.306,25;11.062,50
23.11.2017;24.11.2017;200.654,25;176.736,00;11.427,75
24.11.2017;25.11.2017;198.017,25;176.192,00;7.369,75
25.11.2017;26.11.2017;168.776,75;157.157,00;7.708,50
26.11.2017;27.11.2017;148.729,75;133.867,50;13.038,50
27.11.2017;28.11.2017;203.801,25;182.688,75;15.585,00
28.11.2017;29.11.2017;212.964,75;197.777,25;9.111,75
29.11.2017;30.11.2017;212.626,00;207.599,25;9.344,25
30.11.2017;01.12.2017;213.613,00;206.405,25;10.372,75
01.12.2017;02.12.2017;210.456,50;207.118,25;9.698,00
02.12.2017;03.12.2017;176.677,00;171.833,25;8.155,00
03.12.2017;04.12.2017;159.758,75;153.243,75;12.825,50
04.12.2017;05.12.2017;210.081,00;202.255,00;11.683,25
05.12.2017;06.12.2017;213.309,25;203.638,75;8.102,25
06.12.2017;07.12.2017;209.808,00;202.168,50;12.248,25
07.12.2017;08.12.2017;205.541,75;181.849,00;16.118,50
08.12.2017;09.12.2017;204.482,25;182.633,00;10.680,50
09.12.2017;10.12.2017;166.981,00;144.725,75;17.772,50
10.12.2017;11.12.2017;154.247,50;134.007,00;18.011,00
11.12.2017;12.12.2017;206.944,25;189.595,25;11.269,25
12.12.2017;13.12.2017;211.084,25;190.664,50;10.610,50
13.12.2017;14.12.2017;208.936,50;184.147,00;10.445,75
14.12.2017;15.12.2017;205.840,75;178.684,75;12.878,25
15.12.2017;16.12.2017;201.588,75;182.928,50;8.544,25
16.12.2017;17.12.2017;167.080,75;160.291,00;12.681,50
17.12.2017;18.12.2017;152.232,00;141.967,00;11.026,75
18.12.2017;19.12.2017;204.068,50;200.065,25;6.912,25
19.12.2017;20.12.2017;204.900,50;203.089,00;11.834,25
20.12.2017;21.12.2017;201.364,50;199.122,00;10.398,25
21.12.2017;22.12.2017;189.990,50;181.409,50;11.952,25
22.12.2017;23.12.2017;172.512,00;167.707,25;10.720,50
23.12.2017;24.12.2017;141.745,50;129.439,50;16.561,25
24.12.2017;25.12.2017;125.727,75;112.127,50;17.912,75
25.12.2017;26.12.2017;126.852,50;115.582,00;11.496,75
26.12.2017;27.12.2017;127.124,75;104.071,00;18.350,25
27.12.2017;28.12.2017;149.552,00;138.089,50;11.027,25
28.12.2017;29.12.2017;154.132,00;138.940,75;13.016,75
29.12.2017;30.12.2017;154.112,50;134.731,50;13.270,50
30.12.2017;31.12.2017;136.322,75;111.635,75;18.508,50
31.12.2017;01.01.2018;127.450,50;100.538,25;14.025,50
01.01.2018;02.01.2018;128.786,25;100.386,50;18.822,75
02.01.2018;03.01.2018;171.218,25;145.340,50;14.345,75
03.01.2018;04.01.2018;183.343,25;154.053,00;17.484,50
04.01.2018;05.01.2018;183.178,50;161.083,00;13.149,50
05.01.2018;06.01.2018;178.295,75;158.796,50;13.503,50
06.01.2018;07.01.2018;141.496,00;134.737,50;15.530,50
07.01.2018;08.01.2018;141.780,50;124.345,50;16.753,00
08.01.2018;09.01.2018;195.281,75;173.821,50;11.724,75
09.01.2018;10.01.2018;202.778,25;189.764,50;11.803,50
10.01.2018;11.01.2018;200.778,50;191.434,50;12.500,00
11.01.2018;12.01.2018;202.371,75;197.597,25;9.292,00
12.01.2018;13.01.2018;201.972,00;198.306,25;8.045,00
13.01.2018;14.01.2018;168.840,00;161.659,75;13.815,50
14.01.2018;15.01.2018;153.399,25;145.810,25;15.748,25
15.01.2018;16.01.2018;208.161,00;191.452,75;11.002,00
16.01.2018;17.01.2018;210.971,75;183.018,75;12.016,25
17.01.2018;18.01.2018;213.810,75;186.502,75;10.266,75
18.01.2018;19.01.2018;210.373,00;183.465,25;12.715,50
19.01.2018;20.01.2018;204.079,75;182.991,00;7.933,50
20.01.2018;21.01.2018;170.325,75;157.745,50;8.214,25
21.01.2018;22.01.2018;151.102,25;140.197,25;6.278,25
22.01.2018;23.01.2018;206.182,00;195.265,75;10.779,25
23.01.2018;24.01.2018;207.865,00;193.454,25;9.942,25
24.01.2018;25.01.2018;202.577,75;179.519,25;15.215,00
25.01.2018;26.01.2018;202.814,75;186.064,00;13.132,25
26.01.2018;27.01.2018;200.208,50;193.368,75;8.229,25
27.01.2018;28.01.2018;163.841,25;158.145,25;9.210,50
28.01.2018;29.01.2018;147.378,50;124.266,00;19.815,00
29.01.2018;30.01.2018;202.876,50;178.108,00;13.819,25
30.01.2018;31.01.2018;205.007,50;193.615,00;7.781,75
31.01.2018;01.02.2018;205.706,25;181.190,50;11.944,25
01.02.2018;02.02.2018;207.741,00;193.027,75;9.014,25
02.02.2018;03.02.2018;203.152,00;186.393,50;8.755,75
03.02.2018;04.02.2018;168.737,50;161.764,00;7.078,00
04.02.2018;05.02.2018;154.548,50;147.656,50;11.349,50
05.02.2018;06.02.2018;207.986,00;186.826,25;8.463,00
06.02.2018;07.02.2018;211.236,75;195.511,00;10.903,00
07.02.2018;08.02.2018;216.040,00;209.047,00;11.355,50
08.02.2018;09.02.2018;211.578,50;205.764,25;10.718,25
09.02.2018;10.02.2018;209.819,00;206.354,00;10.107,50
10.02.2018;11.02.2018;172.714,50;167.180,00;7.938,50
11.02.2018;12.02.2018;155.831,00;141.376,00;16.648,00
12.02.2018;13.02.2018;201.921,25;186.669,75;10.528,75
13.02.2018;14.02.2018;207.546,75;188.779,50;9.990,25
14.02.2018;15.02.2018;212.270,00;190.557,50;8.725,00
15.02.2018;16.02.2018;213.264,00;201.243,50;8.038,00
16.02.2018;17.02.2018;204.165,00;193.590,50;9.420,75
17.02.2018;18.02.2018;173.722,25;168.301,50;5.227,25
18.02.2018;19.02.2018;157.349,00;150.658,50;9.826,25
19.02.2018;20.02.2018;209.803,25;205.457,50;6.527,00
20.02.2018;21.02.2018;216.052,50;211.692,25;9.280,75
21.02.2018;22.02.2018;215.853,50;197.900,75;10.013,25
22.02.2018;23.02.2018;217.950,25;188.081,25;9.904,00
23.02.2018;24.02.2018;216.299,00;190.445,25;8.421,25
24.02.2018;25.02.2018;178.024,50;139.974,50;16.085,25
25.02.2018;26.02.2018;160.553,00;125.110,25;8.673,50
26.02.2018;27.02.2018;216.448,50;189.970,50;7.762,25
27.02.2018;28.02.2018;224.813,75;207.435,00;7.588,25
28.02.2018;01.03.2018;225.967,50;194.474,25;10.674,50
01.03.2018;02.03.2018;224.041,25;195.794,25;11.832,50
02.03.2018;03.03.2018;218.614,25;200.246,50;7.348,50
03.03.2018;04.03.2018;175.398,75;163.544,25;6.698,00
04.03.2018;05.03.2018;151.077,50;130.928,50;15.185,75
05.03.2018;06.03.2018;197.215,50;174.547,00;9.693,75
06.03.2018;07.03.2018;203.554,00;189.099,50;6.572,25
07.03.2018;08.03.2018;202.878,75;178.039,75;5.307,25
08.03.2018;09.03.2018;200.499,75;168.544,00;7.169,25
09.03.2018;10.03.2018;197.897,50;185.672,50;9.833,50
10.03.2018;11.03.2018;159.170,50;144.984,50;12.914,25
